,dateRep,countriesAndTerritories,cases,deaths
5629,08/04/2021,Romania,5407,175
5630,07/04/2021,Romania,5231,196
5631,06/04/2021,Romania,3611,120
5632,05/04/2021,Romania,4151,97
5633,04/04/2021,Romania,5498,154
5634,03/04/2021,Romania,5808,145
5635,02/04/2021,Romania,6115,136
5636,01/04/2021,Romania,6156,129
5637,31/03/2021,Romania,6204,175
5638,30/03/2021,Romania,3825,120
5639,29/03/2021,Romania,4439,117
5640,28/03/2021,Romania,5869,162
5641,27/03/2021,Romania,6516,116
5642,26/03/2021,Romania,6651,140
5643,25/03/2021,Romania,6136,137
5644,24/03/2021,Romania,6149,174
5645,23/03/2021,Romania,3743,60
5646,22/03/2021,Romania,4267,76
5647,21/03/2021,Romania,6096,112
5648,20/03/2021,Romania,5593,143
5649,19/03/2021,Romania,6174,90
5650,18/03/2021,Romania,6186,89
5651,17/03/2021,Romania,6118,133
5652,16/03/2021,Romania,2972,82
5653,15/03/2021,Romania,4383,44
5654,14/03/2021,Romania,4964,79
5655,13/03/2021,Romania,5010,108
5656,12/03/2021,Romania,5236,96
5657,11/03/2021,Romania,4564,100
5658,10/03/2021,Romania,4989,93
5659,09/03/2021,Romania,2280,63
5660,08/03/2021,Romania,3288,46
5661,07/03/2021,Romania,4064,69
5662,06/03/2021,Romania,4342,101
5663,05/03/2021,Romania,4271,98
5664,04/03/2021,Romania,4278,77
5665,03/03/2021,Romania,3950,106
5666,02/03/2021,Romania,2096,53
5667,01/03/2021,Romania,801994,20350
5668,04/10/2021,Slovakia,0,0
5669,03/10/2021,Slovakia,0,0
5670,02/10/2021,Slovakia,0,0
5671,01/10/2021,Slovakia,0,0
5672,30/09/2021,Slovakia,1652,17
5673,29/09/2021,Slovakia,1835,14
5674,28/09/2021,Slovakia,1588,10
5675,27/09/2021,Slovakia,398,0
5676,26/09/2021,Slovakia,908,0
5677,25/09/2021,Slovakia,1392,2
5678,24/09/2021,Slovakia,1119,2
5679,23/09/2021,Slovakia,1268,3
5680,22/09/2021,Slovakia,1506,9
5681,21/09/2021,Slovakia,1248,7
5682,20/09/2021,Slovakia,311,4
5683,19/09/2021,Slovakia,916,0
5684,18/09/2021,Slovakia,1094,0
5685,17/09/2021,Slovakia,1295,3
5686,16/09/2021,Slovakia,462,0
5687,15/09/2021,Slovakia,1031,4
5688,14/09/2021,Slovakia,766,2
5689,13/09/2021,Slovakia,202,2
5690,12/09/2021,Slovakia,522,0
5691,11/09/2021,Slovakia,700,0
5692,10/09/2021,Slovakia,559,2
5693,09/09/2021,Slovakia,656,3
5694,08/09/2021,Slovakia,592,1
5695,07/09/2021,Slovakia,504,1
5696,06/09/2021,Slovakia,188,2
5697,05/09/2021,Slovakia,291,0
5698,04/09/2021,Slovakia,475,0
5699,03/09/2021,Slovakia,384,1
5700,02/09/2021,Slovakia,230,0
5701,01/09/2021,Slovakia,308,0
5702,31/08/2021,Slovakia,227,0
5703,30/08/2021,Slovakia,80,0
5704,29/08/2021,Slovakia,135,0
5705,28/08/2021,Slovakia,188,0
5706,27/08/2021,Slovakia,153,1
5707,26/08/2021,Slovakia,209,0
5708,25/08/2021,Slovakia,110,0
5709,24/08/2021,Slovakia,163,0
5710,23/08/2021,Slovakia,51,0
5711,22/08/2021,Slovakia,128,0
5712,21/08/2021,Slovakia,145,0
5713,20/08/2021,Slovakia,122,0
5714,19/08/2021,Slovakia,131,0
5715,18/08/2021,Slovakia,137,1
5716,17/08/2021,Slovakia,119,2
5717,16/08/2021,Slovakia,28,0
5718,15/08/2021,Slovakia,95,0
5719,14/08/2021,Slovakia,127,0
5720,13/08/2021,Slovakia,85,0
5721,12/08/2021,Slovakia,95,0
5722,11/08/2021,Slovakia,97,1
5723,10/08/2021,Slovakia,119,2
5724,09/08/2021,Slovakia,33,0
5725,08/08/2021,Slovakia,54,0
5726,07/08/2021,Slovakia,67,0
5727,06/08/2021,Slovakia,86,0
5728,05/08/2021,Slovakia,65,0
5729,04/08/2021,Slovakia,108,0
5730,03/08/2021,Slovakia,74,1
5731,02/08/2021,Slovakia,22,0
5732,01/08/2021,Slovakia,68,0
5733,31/07/2021,Slovakia,86,4
5734,30/07/2021,Slovakia,60,0
5735,29/07/2021,Slovakia,69,2
5736,28/07/2021,Slovakia,100,0
5737,27/07/2021,Slovakia,73,0
5738,26/07/2021,Slovakia,19,0
5739,25/07/2021,Slovakia,58,0
5740,24/07/2021,Slovakia,53,0
5741,23/07/2021,Slovakia,67,0
5742,22/07/2021,Slovakia,50,0
5743,21/07/2021,Slovakia,52,3
5744,20/07/2021,Slovakia,52,4
5745,19/07/2021,Slovakia,11,3
5746,18/07/2021,Slovakia,37,0
5747,17/07/2021,Slovakia,48,0
5748,16/07/2021,Slovakia,43,0
5749,15/07/2021,Slovakia,39,1
5750,14/07/2021,Slovakia,32,1
5751,13/07/2021,Slovakia,41,1
5752,12/07/2021,Slovakia,15,2
5753,11/07/2021,Slovakia,34,0
5754,10/07/2021,Slovakia,58,2
5755,09/07/2021,Slovakia,50,1
5756,08/07/2021,Slovakia,48,0
5757,07/07/2021,Slovakia,56,2
5758,06/07/2021,Slovakia,24,1
5759,05/07/2021,Slovakia,12,0
5760,04/07/2021,Slovakia,29,0
5761,03/07/2021,Slovakia,34,2
5762,02/07/2021,Slovakia,28,0
5763,01/07/2021,Slovakia,55,1
5764,30/06/2021,Slovakia,57,0
5765,29/06/2021,Slovakia,79,1
5766,28/06/2021,Slovakia,37,4
5767,27/06/2021,Slovakia,52,0
5768,26/06/2021,Slovakia,74,0
5769,25/06/2021,Slovakia,70,3
5770,24/06/2021,Slovakia,67,0
5771,23/06/2021,Slovakia,64,0
5772,22/06/2021,Slovakia,118,6
5773,21/06/2021,Slovakia,42,4
5774,20/06/2021,Slovakia,51,6
5775,19/06/2021,Slovakia,103,8
5776,18/06/2021,Slovakia,81,14
5777,17/06/2021,Slovakia,100,8
5778,16/06/2021,Slovakia,109,10
5779,15/06/2021,Slovakia,127,5
5780,14/06/2021,Slovakia,69,2
5781,13/06/2021,Slovakia,98,3
5782,12/06/2021,Slovakia,175,3
5783,11/06/2021,Slovakia,156,0
5784,10/06/2021,Slovakia,166,3
5785,09/06/2021,Slovakia,241,7
5786,08/06/2021,Slovakia,243,9
5787,07/06/2021,Slovakia,102,10
5788,06/06/2021,Slovakia,170,9
5789,05/06/2021,Slovakia,252,13
5790,04/06/2021,Slovakia,227,7
5791,03/06/2021,Slovakia,258,9
5792,02/06/2021,Slovakia,258,13
5793,01/06/2021,Slovakia,355,10
5794,31/05/2021,Slovakia,157,4
5795,30/05/2021,Slovakia,222,4
5796,29/05/2021,Slovakia,318,2
5797,28/05/2021,Slovakia,253,13
5798,27/05/2021,Slovakia,310,8
5799,26/05/2021,Slovakia,397,11
5800,25/05/2021,Slovakia,396,5
5801,24/05/2021,Slovakia,208,4
5802,23/05/2021,Slovakia,308,6
5803,22/05/2021,Slovakia,398,6
5804,21/05/2021,Slovakia,310,8
5805,20/05/2021,Slovakia,455,10
5806,19/05/2021,Slovakia,472,14
5807,18/05/2021,Slovakia,551,10
5808,17/05/2021,Slovakia,386,14
5809,16/05/2021,Slovakia,375,21
5810,15/05/2021,Slovakia,611,35
5811,14/05/2021,Slovakia,560,33
5812,13/05/2021,Slovakia,607,39
5813,12/05/2021,Slovakia,673,19
5814,11/05/2021,Slovakia,784,26
5815,10/05/2021,Slovakia,711,32
5816,09/05/2021,Slovakia,352,29
5817,08/05/2021,Slovakia,832,44
5818,07/05/2021,Slovakia,751,26
5819,06/05/2021,Slovakia,715,34
5820,05/05/2021,Slovakia,1090,31
5821,04/05/2021,Slovakia,930,48
5822,03/05/2021,Slovakia,627,41
5823,02/05/2021,Slovakia,1016,34
5824,01/05/2021,Slovakia,1155,48
5825,30/04/2021,Slovakia,1003,37
5826,29/04/2021,Slovakia,1066,36
5827,28/04/2021,Slovakia,1192,39
5828,27/04/2021,Slovakia,1190,41
5829,26/04/2021,Slovakia,692,36
5830,25/04/2021,Slovakia,1369,37
5831,24/04/2021,Slovakia,1536,53
5832,23/04/2021,Slovakia,1048,48
5833,22/04/2021,Slovakia,1335,53
5834,21/04/2021,Slovakia,1411,60
5835,20/04/2021,Slovakia,1470,72
5836,19/04/2021,Slovakia,728,66
5837,18/04/2021,Slovakia,1645,63
5838,17/04/2021,Slovakia,1586,73
5839,16/04/2021,Slovakia,1310,93
5840,15/04/2021,Slovakia,1523,79
5841,14/04/2021,Slovakia,1762,82
5842,13/04/2021,Slovakia,1784,86
5843,12/04/2021,Slovakia,841,65
5844,11/04/2021,Slovakia,1981,78
5845,10/04/2021,Slovakia,2017,76
5846,09/04/2021,Slovakia,1729,89
5847,08/04/2021,Slovakia,2544,79
5848,07/04/2021,Slovakia,2640,87
5849,06/04/2021,Slovakia,972,62
5850,05/04/2021,Slovakia,707,69
5851,04/04/2021,Slovakia,2576,77
5852,03/04/2021,Slovakia,1371,71
5853,02/04/2021,Slovakia,2628,87
5854,01/04/2021,Slovakia,2546,71
5855,31/03/2021,Slovakia,3065,95
5856,30/03/2021,Slovakia,2694,82
5857,29/03/2021,Slovakia,1510,46
5858,28/03/2021,Slovakia,3128,70
5859,27/03/2021,Slovakia,3195,53
5860,26/03/2021,Slovakia,2636,60
5861,25/03/2021,Slovakia,3061,52
5862,24/03/2021,Slovakia,3493,71
5863,23/03/2021,Slovakia,3052,86
5864,22/03/2021,Slovakia,1966,60
5865,21/03/2021,Slovakia,3616,66
5866,20/03/2021,Slovakia,3829,84
5867,19/03/2021,Slovakia,3294,80
5868,18/03/2021,Slovakia,3591,76
5869,17/03/2021,Slovakia,4721,69
5870,16/03/2021,Slovakia,3811,64
5871,15/03/2021,Slovakia,2302,77
5872,14/03/2021,Slovakia,4703,88
5873,13/03/2021,Slovakia,4752,94
5874,12/03/2021,Slovakia,4162,102
5875,11/03/2021,Slovakia,3951,98
5876,10/03/2021,Slovakia,5644,109
5877,09/03/2021,Slovakia,4818,116
5878,08/03/2021,Slovakia,2694,85
5879,07/03/2021,Slovakia,5210,97
5880,06/03/2021,Slovakia,5365,74
5881,05/03/2021,Slovakia,4823,105
5882,04/03/2021,Slovakia,5290,71
5883,03/03/2021,Slovakia,6103,101
5884,02/03/2021,Slovakia,5262,118
5885,01/03/2021,Slovakia,592135,7270
5886,04/10/2021,Slovenia,255,5
5887,03/10/2021,Slovenia,500,0
5888,02/10/2021,Slovenia,993,9
5889,01/10/2021,Slovenia,971,9
5890,30/09/2021,Slovenia,1031,7
5891,29/09/2021,Slovenia,1339,12
5892,28/09/2021,Slovenia,1039,1
5893,27/09/2021,Slovenia,285,5
5894,26/09/2021,Slovenia,445,7
5895,25/09/2021,Slovenia,1005,11
5896,24/09/2021,Slovenia,942,6
5897,23/09/2021,Slovenia,1011,1
5898,22/09/2021,Slovenia,1188,2
5899,21/09/2021,Slovenia,1309,1
5900,20/09/2021,Slovenia,291,3
5901,19/09/2021,Slovenia,546,3
5902,18/09/2021,Slovenia,1246,0
5903,17/09/2021,Slovenia,1144,8
5904,16/09/2021,Slovenia,1326,12
5905,15/09/2021,Slovenia,1364,0
5906,14/09/2021,Slovenia,1396,4
5907,13/09/2021,Slovenia,283,0
5908,12/09/2021,Slovenia,559,2
5909,11/09/2021,Slovenia,1087,2
5910,10/09/2021,Slovenia,999,0
5911,09/09/2021,Slovenia,1017,3
5912,08/09/2021,Slovenia,1093,5
5913,07/09/2021,Slovenia,878,0
5914,06/09/2021,Slovenia,234,0
5915,05/09/2021,Slovenia,317,0
5916,04/09/2021,Slovenia,742,0
5917,03/09/2021,Slovenia,612,1
5918,02/09/2021,Slovenia,671,0
5919,01/09/2021,Slovenia,767,1
5920,31/08/2021,Slovenia,538,2
5921,30/08/2021,Slovenia,146,0
5922,29/08/2021,Slovenia,273,3
5923,28/08/2021,Slovenia,538,0
5924,27/08/2021,Slovenia,543,3
5925,26/08/2021,Slovenia,510,1
5926,25/08/2021,Slovenia,509,2
5927,24/08/2021,Slovenia,477,0
5928,23/08/2021,Slovenia,118,0
5929,22/08/2021,Slovenia,243,0
5930,21/08/2021,Slovenia,388,2
5931,20/08/2021,Slovenia,343,2
5932,19/08/2021,Slovenia,382,0
5933,18/08/2021,Slovenia,386,0
5934,17/08/2021,Slovenia,320,0
5935,16/08/2021,Slovenia,56,0
5936,15/08/2021,Slovenia,94,0
5937,14/08/2021,Slovenia,266,0
5938,13/08/2021,Slovenia,200,1
5939,12/08/2021,Slovenia,249,0
5940,11/08/2021,Slovenia,248,1
5941,10/08/2021,Slovenia,215,0
5942,09/08/2021,Slovenia,47,0
5943,08/08/2021,Slovenia,68,0
5944,07/08/2021,Slovenia,132,0
5945,06/08/2021,Slovenia,145,0
5946,05/08/2021,Slovenia,139,0
5947,04/08/2021,Slovenia,139,0
5948,03/08/2021,Slovenia,182,0
5949,02/08/2021,Slovenia,31,0
5950,01/08/2021,Slovenia,58,0
5951,31/07/2021,Slovenia,136,1
5952,30/07/2021,Slovenia,116,0
5953,29/07/2021,Slovenia,99,0
5954,28/07/2021,Slovenia,85,0
5955,27/07/2021,Slovenia,105,0
5956,26/07/2021,Slovenia,22,0
5957,25/07/2021,Slovenia,32,0
5958,24/07/2021,Slovenia,95,0
5959,23/07/2021,Slovenia,58,0
5960,22/07/2021,Slovenia,68,1
5961,21/07/2021,Slovenia,113,0
5962,20/07/2021,Slovenia,87,0
5963,19/07/2021,Slovenia,30,0
5964,18/07/2021,Slovenia,0,0
5965,17/07/2021,Slovenia,60,1
5966,16/07/2021,Slovenia,65,0
5967,15/07/2021,Slovenia,55,0
5968,14/07/2021,Slovenia,30,0
5969,13/07/2021,Slovenia,84,0
5970,12/07/2021,Slovenia,12,0
5971,11/07/2021,Slovenia,25,1
5972,10/07/2021,Slovenia,135,0
5973,09/07/2021,Slovenia,83,3
5974,08/07/2021,Slovenia,70,1
5975,07/07/2021,Slovenia,73,1
5976,06/07/2021,Slovenia,48,1
5977,05/07/2021,Slovenia,8,0
5978,04/07/2021,Slovenia,8,0
5979,03/07/2021,Slovenia,30,2
5980,02/07/2021,Slovenia,25,0
5981,01/07/2021,Slovenia,24,2
5982,30/06/2021,Slovenia,46,0
5983,29/06/2021,Slovenia,36,0
5984,28/06/2021,Slovenia,12,0
5985,27/06/2021,Slovenia,19,0
5986,26/06/2021,Slovenia,57,1
5987,25/06/2021,Slovenia,43,2
5988,24/06/2021,Slovenia,4,3
5989,23/06/2021,Slovenia,51,1
5990,22/06/2021,Slovenia,65,1
5991,21/06/2021,Slovenia,19,2
5992,20/06/2021,Slovenia,111,1
5993,19/06/2021,Slovenia,87,7
5994,18/06/2021,Slovenia,83,1
5995,17/06/2021,Slovenia,118,8
5996,16/06/2021,Slovenia,116,0
5997,15/06/2021,Slovenia,24,0
5998,14/06/2021,Slovenia,91,4
5999,13/06/2021,Slovenia,128,2
6000,12/06/2021,Slovenia,122,2
6001,11/06/2021,Slovenia,194,4
6002,10/06/2021,Slovenia,256,1
6003,09/06/2021,Slovenia,220,1
6004,08/06/2021,Slovenia,57,0
6005,07/06/2021,Slovenia,157,1
6006,06/06/2021,Slovenia,245,5
6007,05/06/2021,Slovenia,281,2
6008,04/06/2021,Slovenia,273,3
6009,03/06/2021,Slovenia,374,2
6010,02/06/2021,Slovenia,323,1
6011,01/06/2021,Slovenia,91,0
6012,31/05/2021,Slovenia,138,3
6013,30/05/2021,Slovenia,353,2
6014,29/05/2021,Slovenia,292,2
6015,28/05/2021,Slovenia,362,3
6016,27/05/2021,Slovenia,388,8
6017,26/05/2021,Slovenia,325,0
6018,25/05/2021,Slovenia,83,0
6019,24/05/2021,Slovenia,159,1
6020,23/05/2021,Slovenia,383,4
6021,22/05/2021,Slovenia,331,6
6022,21/05/2021,Slovenia,364,4
6023,20/05/2021,Slovenia,532,4
6024,19/05/2021,Slovenia,497,4
6025,18/05/2021,Slovenia,114,3
6026,17/05/2021,Slovenia,296,6
6027,16/05/2021,Slovenia,494,5
6028,15/05/2021,Slovenia,473,9
6029,14/05/2021,Slovenia,598,8
6030,13/05/2021,Slovenia,724,1
6031,12/05/2021,Slovenia,494,3
6032,11/05/2021,Slovenia,147,5
6033,10/05/2021,Slovenia,291,6
6034,09/05/2021,Slovenia,634,6
6035,08/05/2021,Slovenia,603,10
6036,07/05/2021,Slovenia,835,11
6037,06/05/2021,Slovenia,931,8
6038,05/05/2021,Slovenia,907,2
6039,04/05/2021,Slovenia,210,1
6040,03/05/2021,Slovenia,363,9
6041,02/05/2021,Slovenia,1018,7
6042,01/05/2021,Slovenia,949,22
6043,30/04/2021,Slovenia,922,0
6044,29/04/2021,Slovenia,398,5
6045,28/04/2021,Slovenia,804,4
6046,27/04/2021,Slovenia,191,0
6047,26/04/2021,Slovenia,0,0
6048,25/04/2021,Slovenia,415,4
6049,24/04/2021,Slovenia,1802,26
6050,23/04/2021,Slovenia,743,12
6051,22/04/2021,Slovenia,1035,5
6052,21/04/2021,Slovenia,720,13
6053,20/04/2021,Slovenia,236,0
6054,19/04/2021,Slovenia,484,4
6055,18/04/2021,Slovenia,765,39
6056,17/04/2021,Slovenia,862,1
6057,16/04/2021,Slovenia,890,1
6058,15/04/2021,Slovenia,1238,0
6059,14/04/2021,Slovenia,1051,5
6060,13/04/2021,Slovenia,288,3
6061,12/04/2021,Slovenia,549,1
6062,11/04/2021,Slovenia,1251,0
6063,10/04/2021,Slovenia,1279,16
6064,09/04/2021,Slovenia,1531,16
6065,08/04/2021,Slovenia,1188,6
6066,07/04/2021,Slovenia,276,0
6067,06/04/2021,Slovenia,283,1
6068,05/04/2021,Slovenia,721,3
6069,04/04/2021,Slovenia,1297,4
6070,03/04/2021,Slovenia,1179,18
6071,02/04/2021,Slovenia,1341,14
6072,01/04/2021,Slovenia,1560,10
6073,31/03/2021,Slovenia,1079,8
6074,30/03/2021,Slovenia,286,1
6075,29/03/2021,Slovenia,641,3
6076,28/03/2021,Slovenia,1251,11
6077,27/03/2021,Slovenia,1034,8
6078,26/03/2021,Slovenia,1164,8
6079,25/03/2021,Slovenia,1289,15
6080,24/03/2021,Slovenia,983,6
6081,23/03/2021,Slovenia,290,0
6082,22/03/2021,Slovenia,517,1
6083,21/03/2021,Slovenia,1031,7
6084,20/03/2021,Slovenia,934,12
6085,19/03/2021,Slovenia,973,15
6086,18/03/2021,Slovenia,1111,4
6087,17/03/2021,Slovenia,882,0
6088,16/03/2021,Slovenia,204,2
6089,15/03/2021,Slovenia,521,3
6090,14/03/2021,Slovenia,852,10
6091,13/03/2021,Slovenia,768,8
6092,12/03/2021,Slovenia,860,17
6093,11/03/2021,Slovenia,952,11
6094,10/03/2021,Slovenia,741,0
6095,09/03/2021,Slovenia,213,0
6096,08/03/2021,Slovenia,382,28
6097,07/03/2021,Slovenia,921,0
6098,06/03/2021,Slovenia,884,0
6099,05/03/2021,Slovenia,1015,13
6100,04/03/2021,Slovenia,1210,4
6101,03/03/2021,Slovenia,732,11
6102,02/03/2021,Slovenia,243,2
6103,01/03/2021,Slovenia,190081,4111
6104,03/10/2021,Spain,0,0
6105,02/10/2021,Spain,0,0
6106,01/10/2021,Spain,2037,48
6107,30/09/2021,Spain,2400,18
6108,29/09/2021,Spain,2761,39
6109,28/09/2021,Spain,2290,60
6110,27/09/2021,Spain,5039,69
6111,26/09/2021,Spain,0,0
6112,25/09/2021,Spain,0,0
6113,24/09/2021,Spain,2746,44
6114,23/09/2021,Spain,3031,100
6115,22/09/2021,Spain,2840,102
6116,21/09/2021,Spain,2450,82
6117,20/09/2021,Spain,5988,118
6118,19/09/2021,Spain,0,0
6119,18/09/2021,Spain,0,0
6120,17/09/2021,Spain,3222,44
6121,16/09/2021,Spain,4075,101
6122,15/09/2021,Spain,3723,90
6123,14/09/2021,Spain,3261,155
6124,13/09/2021,Spain,7804,103
6125,12/09/2021,Spain,0,0
6126,11/09/2021,Spain,0,0
6127,10/09/2021,Spain,4440,72
6128,09/09/2021,Spain,4763,71
6129,08/09/2021,Spain,5618,81
6130,07/09/2021,Spain,5246,138
6131,06/09/2021,Spain,9639,133
6132,05/09/2021,Spain,0,0
6133,04/09/2021,Spain,0,0
6134,03/09/2021,Spain,6311,155
6135,02/09/2021,Spain,9561,168
6136,01/09/2021,Spain,6818,132
6137,31/08/2021,Spain,7767,194
6138,30/08/2021,Spain,15489,146
6139,29/08/2021,Spain,0,0
6140,28/08/2021,Spain,0,0
6141,27/08/2021,Spain,9489,139
6142,26/08/2021,Spain,7115,171
6143,25/08/2021,Spain,10781,163
6144,24/08/2021,Spain,10072,190
6145,23/08/2021,Spain,23899,201
6146,22/08/2021,Spain,0,0
6147,21/08/2021,Spain,0,0
6148,20/08/2021,Spain,12450,132
6149,19/08/2021,Spain,12445,121
6150,18/08/2021,Spain,11956,144
6151,17/08/2021,Spain,14336,144
6152,16/08/2021,Spain,25726,125
6153,15/08/2021,Spain,0,0
6154,14/08/2021,Spain,0,0
6155,13/08/2021,Spain,15657,63
6156,12/08/2021,Spain,17410,87
6157,11/08/2021,Spain,17023,93
6158,10/08/2021,Spain,15680,102
6159,09/08/2021,Spain,39638,119
6160,08/08/2021,Spain,0,0
6161,07/08/2021,Spain,0,0
6162,06/08/2021,Spain,21561,75
6163,05/08/2021,Spain,21387,87
6164,04/08/2021,Spain,21874,71
6165,03/08/2021,Spain,20327,130
6166,02/08/2021,Spain,55939,157
6167,01/08/2021,Spain,0,0
6168,31/07/2021,Spain,0,0
6169,30/07/2021,Spain,24753,44
6170,29/07/2021,Spain,26689,46
6171,28/07/2021,Spain,27149,73
6172,27/07/2021,Spain,26399,55
6173,26/07/2021,Spain,61625,47
6174,25/07/2021,Spain,0,0
6175,24/07/2021,Spain,0,0
6176,23/07/2021,Spain,31171,27
6177,22/07/2021,Spain,29535,28
6178,21/07/2021,Spain,30587,18
6179,20/07/2021,Spain,27286,29
6180,19/07/2021,Spain,61628,23
6181,18/07/2021,Spain,0,0
6182,17/07/2021,Spain,0,0
6183,16/07/2021,Spain,31060,12
6184,15/07/2021,Spain,27688,41
6185,14/07/2021,Spain,26390,10
6186,13/07/2021,Spain,43960,13
6187,12/07/2021,Spain,33932,17
6188,11/07/2021,Spain,0,0
6189,10/07/2021,Spain,0,0
6190,09/07/2021,Spain,21879,6
6191,08/07/2021,Spain,17317,28
6192,07/07/2021,Spain,17384,17
6193,06/07/2021,Spain,14137,18
6194,05/07/2021,Spain,32607,23
6195,04/07/2021,Spain,0,0
6196,03/07/2021,Spain,0,0
6197,02/07/2021,Spain,12563,28
6198,01/07/2021,Spain,12345,8
6199,30/06/2021,Spain,9227,46
6200,29/06/2021,Spain,7091,40
6201,28/06/2021,Spain,10179,10
6202,27/06/2021,Spain,0,0
6203,26/06/2021,Spain,0,0
6204,25/06/2021,Spain,4924,13
6205,24/06/2021,Spain,4507,18
6206,23/06/2021,Spain,4341,29
6207,22/06/2021,Spain,4040,30
6208,21/06/2021,Spain,7209,37
6209,20/06/2021,Spain,0,0
6210,19/06/2021,Spain,0,0
6211,18/06/2021,Spain,4214,18
6212,17/06/2021,Spain,4197,19
6213,16/06/2021,Spain,3832,36
6214,15/06/2021,Spain,3432,62
6215,14/06/2021,Spain,8167,16
6216,13/06/2021,Spain,0,0
6217,12/06/2021,Spain,0,0
6218,11/06/2021,Spain,4142,36
6219,10/06/2021,Spain,14004,133
6220,09/06/2021,Spain,4427,23
6221,08/06/2021,Spain,3504,73
6222,07/06/2021,Spain,9536,40
6223,06/06/2021,Spain,0,0
6224,05/06/2021,Spain,0,0
6225,04/06/2021,Spain,4975,97
6226,03/06/2021,Spain,5250,50
6227,02/06/2021,Spain,4984,66
6228,01/06/2021,Spain,4388,30
6229,31/05/2021,Spain,9732,48
6230,30/05/2021,Spain,0,0
6231,29/05/2021,Spain,0,0
6232,28/05/2021,Spain,5482,17
6233,27/05/2021,Spain,5290,33
6234,26/05/2021,Spain,5007,54
6235,25/05/2021,Spain,5359,90
6236,24/05/2021,Spain,11067,91
6237,23/05/2021,Spain,0,0
6238,22/05/2021,Spain,0,0
6239,21/05/2021,Spain,4792,19
6240,20/05/2021,Spain,5733,33
6241,19/05/2021,Spain,6080,66
6242,18/05/2021,Spain,3988,70
6243,17/05/2021,Spain,11061,93
6244,16/05/2021,Spain,0,0
6245,15/05/2021,Spain,0,0
6246,14/05/2021,Spain,6347,58
6247,13/05/2021,Spain,5701,73
6248,12/05/2021,Spain,6418,108
6249,11/05/2021,Spain,4941,205
6250,10/05/2021,Spain,13984,103
6251,09/05/2021,Spain,0,0
6252,08/05/2021,Spain,0,0
6253,07/05/2021,Spain,8186,66
6254,06/05/2021,Spain,7960,160
6255,05/05/2021,Spain,6317,167
6256,04/05/2021,Spain,4515,106
6257,03/05/2021,Spain,16353,77
6258,02/05/2021,Spain,0,0
6259,01/05/2021,Spain,0,0
6260,30/04/2021,Spain,9135,136
6261,29/04/2021,Spain,10143,137
6262,28/04/2021,Spain,8665,88
6263,27/04/2021,Spain,7665,117
6264,26/04/2021,Spain,19852,147
6265,25/04/2021,Spain,0,0
6266,24/04/2021,Spain,0,0
6267,23/04/2021,Spain,11731,95
6268,22/04/2021,Spain,10814,132
6269,21/04/2021,Spain,10232,148
6270,20/04/2021,Spain,7486,114
6271,19/04/2021,Spain,21071,121
6272,18/04/2021,Spain,0,0
6273,17/04/2021,Spain,0,0
6274,16/04/2021,Spain,10598,99
6275,15/04/2021,Spain,9663,126
6276,14/04/2021,Spain,10474,131
6277,13/04/2021,Spain,6292,100
6278,12/04/2021,Spain,22744,197
6279,11/04/2021,Spain,0,0
6280,10/04/2021,Spain,0,0
6281,09/04/2021,Spain,10875,149
6282,08/04/2021,Spain,9901,142
6283,07/04/2021,Spain,8788,126
6284,06/04/2021,Spain,6623,128
6285,05/04/2021,Spain,10360,85
6286,04/04/2021,Spain,0,0
6287,03/04/2021,Spain,9571,157
6288,02/04/2021,Spain,0,0
6289,01/04/2021,Spain,7041,82
6290,31/03/2021,Spain,8534,154
6291,30/03/2021,Spain,4994,106
6292,29/03/2021,Spain,15501,189
6293,28/03/2021,Spain,0,0
6294,27/03/2021,Spain,0,0
6295,26/03/2021,Spain,7586,590
6296,25/03/2021,Spain,6393,356
6297,24/03/2021,Spain,7026,320
6298,23/03/2021,Spain,5516,201
6299,22/03/2021,Spain,16471,633
6300,21/03/2021,Spain,0,0
6301,20/03/2021,Spain,0,0
6302,19/03/2021,Spain,0,0
6303,18/03/2021,Spain,6216,117
6304,17/03/2021,Spain,6092,228
6305,16/03/2021,Spain,4962,141
6306,15/03/2021,Spain,11358,166
6307,14/03/2021,Spain,0,0
6308,13/03/2021,Spain,0,0
6309,12/03/2021,Spain,5348,173
6310,11/03/2021,Spain,6255,124
6311,10/03/2021,Spain,7163,234
6312,09/03/2021,Spain,3968,291
6313,08/03/2021,Spain,11958,298
6314,07/03/2021,Spain,0,0
6315,06/03/2021,Spain,0,0
6316,05/03/2021,Spain,6654,637
6317,04/03/2021,Spain,6037,254
6318,03/03/2021,Spain,6137,446
6319,02/03/2021,Spain,4517,192
6320,01/03/2021,Spain,15978,467
6321,28/02/2021,Spain,3109689,69142
6322,04/10/2021,Sweden,0,0
6323,03/10/2021,Sweden,0,0
6324,02/10/2021,Sweden,0,0
6325,01/10/2021,Sweden,0,0
6326,30/09/2021,Sweden,772,0
6327,29/09/2021,Sweden,856,1
6328,28/09/2021,Sweden,853,0
6329,27/09/2021,Sweden,1072,0
6330,26/09/2021,Sweden,6,4
6331,25/09/2021,Sweden,1,1
6332,24/09/2021,Sweden,714,2
6333,23/09/2021,Sweden,769,2
6334,22/09/2021,Sweden,739,6
6335,21/09/2021,Sweden,886,6
6336,20/09/2021,Sweden,1180,4
6337,19/09/2021,Sweden,0,5
